Postcode,State,Fuel Type,Registrations as at 31 January 2022,Total personal income (weekly),Age,Population,Income_Midpoint,Age_Midpoint
2113,NSW,Battery Electric Vehicle,180," $1,000-$1,249", 65-74 years,110,1124.5,69.5
2113,NSW,Battery Electric Vehicle,180," $2,000-$2,999", 20-24 years,30,2499.5,22.0
2113,NSW,Battery Electric Vehicle,180, $400-$499, 85 years and over,164,449.5,85+
2113,NSW,Battery Electric Vehicle,180, $150-$299, 20-24 years,245,224.5,22.0
2113,NSW,Battery Electric Vehicle,180, Total, 75-84 years,1048,0,79.5
2113,NSW,Battery Electric Vehicle,180, $150-$299, 85 years and over,44,224.5,85+
2113,NSW,Battery Electric Vehicle,180, $150-$299, 15-19 years,145,224.5,17.0
2113,NSW,Battery Electric Vehicle,180, $300-$399, 45-54 years,84,349.5,49.5
2113,NSW,Battery Electric Vehicle,180, Total, 65-74 years,1770,0,69.5
2113,NSW,Battery Electric Vehicle,180, $150-$299, 55-64 years,114,224.5,59.5
2113,NSW,Battery Electric Vehicle,180, $500-$649, 85 years and over,80,574.5,85+
2113,NSW,Battery Electric Vehicle,180, $400-$499, 15-19 years,65,449.5,17.0
2113,NSW,Battery Electric Vehicle,180," $1,500-$1,749", 65-74 years,54,1624.5,69.5
2113,NSW,Battery Electric Vehicle,180, $800-$999, 35-44 years,220,899.5,39.5
2113,NSW,Battery Electric Vehicle,180, $500-$649, 45-54 years,115,574.5,49.5
2113,NSW,Battery Electric Vehicle,180," $2,000-$2,999", 15-19 years,4,2499.5,17.0
2113,NSW,Battery Electric Vehicle,180, Not stated, 35-44 years,241,0,39.5
2113,NSW,Battery Electric Vehicle,180," $3,000-$3499", 45-54 years,147,3249.5,49.5
2113,NSW,Battery Electric Vehicle,180, $650-$799, 85 years and over,50,724.5,85+
2113,NSW,Battery Electric Vehicle,180," $1,500-$1,749", 20-24 years,60,1624.5,22.0
2113,NSW,Battery Electric Vehicle,180, $800-$999, 75-84 years,71,899.5,79.5
2113,NSW,Battery Electric Vehicle,180, $400-$499, 45-54 years,85,449.5,49.5
2113,NSW,Battery Electric Vehicle,180, $650-$799, 35-44 years,181,724.5,39.5
2113,NSW,Battery Electric Vehicle,180, Not stated, 85 years and over,97,0,85+
2113,NSW,Battery Electric Vehicle,180, $1-$149, 20-24 years,136,75.0,22.0
2113,NSW,Battery Electric Vehicle,180," $3,500 or more", 65-74 years,28,3500+,69.5
2113,NSW,Battery Electric Vehicle,180, Negative/Nil income, 65-74 years,270,0,69.5
2113,NSW,Battery Electric Vehicle,180, Total, 25-34 years,6188,0,29.5
2113,NSW,Battery Electric Vehicle,180," $1,750-$1,999", 85 years and over,5,1874.5,85+
2113,NSW,Battery Electric Vehicle,180, $1-$149, 65-74 years,88,75.0,69.5
2113,NSW,Battery Electric Vehicle,180, $800-$999, 45-54 years,168,899.5,49.5
2113,NSW,Battery Electric Vehicle,180," $3,500 or more", 75-84 years,10,3500+,79.5
2113,NSW,Battery Electric Vehicle,180, Negative/Nil income, 85 years and over,50,0,85+
2113,NSW,Battery Electric Vehicle,180, $400-$499, 55-64 years,157,449.5,59.5
2113,NSW,Battery Electric Vehicle,180," $1,750-$1,999", 20-24 years,25,1874.5,22.0
2113,NSW,Battery Electric Vehicle,180, Total, 45-54 years,2876,0,49.5
2113,NSW,Battery Electric Vehicle,180, $400-$499, 65-74 years,193,449.5,69.5
2113,NSW,Battery Electric Vehicle,180," $1,500-$1,749", 35-44 years,403,1624.5,39.5
2113,NSW,Battery Electric Vehicle,180," $1,250-$1,499", 75-84 years,24,1374.5,79.5
2113,NSW,Battery Electric Vehicle,180, Total, 55-64 years,2533,0,59.5
2113,NSW,Battery Electric Vehicle,180, Negative/Nil income, 20-24 years,396,0,22.0
2113,NSW,Battery Electric Vehicle,180," $3,500 or more", 20-24 years,4,3500+,22.0
2113,NSW,Battery Electric Vehicle,180," $1,250-$1,499", 15-19 years,7,1374.5,17.0
2113,NSW,Battery Electric Vehicle,180, Not stated, 55-64 years,147,0,59.5
2113,NSW,Battery Electric Vehicle,180, $650-$799, 65-74 years,104,724.5,69.5
2113,NSW,Battery Electric Vehicle,180, $800-$999, 65-74 years,116,899.5,69.5
2113,NSW,Battery Electric Vehicle,180," $2,000-$2,999", 45-54 years,526,2499.5,49.5
2113,NSW,Battery Electric Vehicle,180, Negative/Nil income, 35-44 years,327,0,39.5
2113,NSW,Battery Electric Vehicle,180, $1-$149, 45-54 years,39,75.0,49.5
2113,NSW,Battery Electric Vehicle,180," $1,750-$1,999", 65-74 years,42,1874.5,69.5
2113,NSW,Battery Electric Vehicle,180, $150-$299, 25-34 years,103,224.5,29.5
2113,NSW,Battery Electric Vehicle,180, $500-$649, 55-64 years,139,574.5,59.5
2113,NSW,Battery Electric Vehicle,180, $1-$149, 75-84 years,33,75.0,79.5
2113,NSW,Battery Electric Vehicle,180," $3,500 or more", 55-64 years,155,3500+,59.5
2113,NSW,Battery Electric Vehicle,180, $150-$299, 65-74 years,128,224.5,69.5
2113,NSW,Battery Electric Vehicle,180, Total, 20-24 years,2497,0,22.0
2113,NSW,Battery Electric Vehicle,180, Total, 35-44 years,4582,0,39.5
2113,NSW,Battery Electric Vehicle,180," $1,250-$1,499", 55-64 years,181,1374.5,59.5
2113,NSW,Battery Electric Vehicle,180, Not stated, 15-19 years,49,0,17.0
2113,NSW,Battery Electric Vehicle,180," $2,000-$2,999", 65-74 years,71,2499.5,69.5
2113,NSW,Battery Electric Vehicle,180, $150-$299, 45-54 years,65,224.5,49.5
2113,NSW,Battery Electric Vehicle,180, $400-$499, 35-44 years,72,449.5,39.5
2113,NSW,Battery Electric Vehicle,180," $2,000-$2,999", 25-34 years,849,2499.5,29.5
2113,NSW,Battery Electric Vehicle,180, $500-$649, 65-74 years,154,574.5,69.5
2113,NSW,Battery Electric Vehicle,180, $150-$299, 75-84 years,80,224.5,79.5
2113,NSW,Battery Electric Vehicle,180," $1,500-$1,749", 75-84 years,17,1624.5,79.5
2113,NSW,Battery Electric Vehicle,180," $1,250-$1,499", 35-44 years,355,1374.5,39.5
2113,NSW,Battery Electric Vehicle,180, $400-$499, 25-34 years,162,449.5,29.5
2113,NSW,Battery Electric Vehicle,180, $1-$149, 25-34 years,53,75.0,29.5
2113,NSW,Battery Electric Vehicle,180, $400-$499, 20-24 years,201,449.5,22.0
2113,NSW,Battery Electric Vehicle,180, $1-$149, 35-44 years,62,75.0,39.5
2113,NSW,Battery Electric Vehicle,180, Total, 85 years and over,664,0,85+
2113,NSW,Battery Electric Vehicle,180, Total, 15-19 years,1347,0,17.0
2113,NSW,Battery Electric Vehicle,180, $650-$799, 45-54 years,137,724.5,49.5
2113,NSW,Battery Electric Vehicle,180, $800-$999, 15-19 years,17,899.5,17.0
2113,NSW,Battery Electric Vehicle,180, $300-$399, 55-64 years,132,349.5,59.5
2113,NSW,Battery Electric Vehicle,180," $3,500 or more", 35-44 years,506,3500+,39.5
2113,NSW,Battery Electric Vehicle,180," $3,000-$3499", 75-84 years,8,3249.5,79.5
2113,NSW,Battery Electric Vehicle,180," $1,000-$1,249", 45-54 years,227,1124.5,49.5
2113,NSW,Battery Electric Vehicle,180, $300-$399, 35-44 years,88,349.5,39.5
2113,NSW,Battery Electric Vehicle,180, $400-$499, 75-84 years,218,449.5,79.5
2113,NSW,Battery Electric Vehicle,180," $1,000-$1,249", 55-64 years,206,1124.5,59.5
2113,NSW,Battery Electric Vehicle,180," $3,000-$3499", 65-74 years,15,3249.5,69.5
2113,NSW,Battery Electric Vehicle,180," $1,250-$1,499", 85 years and over,25,1374.5,85+
2113,NSW,Battery Electric Vehicle,180, $500-$649, 20-24 years,261,574.5,22.0
2113,NSW,Battery Electric Vehicle,180," $3,500 or more", 25-34 years,172,3500+,29.5
2113,NSW,Battery Electric Vehicle,180," $1,000-$1,249", 15-19 years,3,1124.5,17.0
2113,NSW,Battery Electric Vehicle,180, $650-$799, 55-64 years,130,724.5,59.5
2113,NSW,Battery Electric Vehicle,180, $300-$399, 25-34 years,142,349.5,29.5
2113,NSW,Battery Electric Vehicle,180," $1,000-$1,249", 75-84 years,44,1124.5,79.5
2113,NSW,Battery Electric Vehicle,180, Negative/Nil income, 45-54 years,149,0,49.5
2113,NSW,Battery Electric Vehicle,180," $1,500-$1,749", 85 years and over,6,1624.5,85+
2113,NSW,Battery Electric Vehicle,180, $300-$399, 15-19 years,107,349.5,17.0
2113,NSW,Battery Electric Vehicle,180, $300-$399, 75-84 years,158,349.5,79.5
2113,NSW,Battery Electric Vehicle,180, $650-$799, 20-24 years,215,724.5,22.0
2113,NSW,Battery Electric Vehicle,180, $1-$149, 85 years and over,14,75.0,85+
2113,NSW,Battery Electric Vehicle,180, Not stated, 20-24 years,147,0,22.0
2113,NSW,Battery Electric Vehicle,180," $2,000-$2,999", 75-84 years,4,2499.5,79.5
2113,NSW,Battery Electric Vehicle,180, $800-$999, 55-64 years,170,899.5,59.5
2113,NSW,Battery Electric Vehicle,180," $3,000-$3499", 25-34 years,167,3249.5,29.5
2113,NSW,Battery Electric Vehicle,180," $1,250-$1,499", 45-54 years,207,1374.5,49.5
2113,NSW,Battery Electric Vehicle,180," $1,750-$1,999", 35-44 years,371,1874.5,39.5
2113,NSW,Battery Electric Vehicle,180, $650-$799, 15-19 years,36,724.5,17.0
2113,NSW,Battery Electric Vehicle,180, $650-$799, 75-84 years,77,724.5,79.5
2113,NSW,Battery Electric Vehicle,180," $1,000-$1,249", 25-34 years,749,1124.5,29.5
2113,NSW,Battery Electric Vehicle,180, $150-$299, 35-44 years,55,224.5,39.5
2113,NSW,Battery Electric Vehicle,180," $3,000-$3499", 35-44 years,282,3249.5,39.5
2113,NSW,Battery Electric Vehicle,180, $300-$399, 20-24 years,217,349.5,22.0
2113,NSW,Battery Electric Vehicle,180," $2,000-$2,999", 55-64 years,305,2499.5,59.5
2113,NSW,Battery Electric Vehicle,180," $1,250-$1,499", 65-74 years,84,1374.5,69.5
2113,NSW,Battery Electric Vehicle,180, Not stated, 45-54 years,173,0,49.5
2113,NSW,Battery Electric Vehicle,180, Not stated, 65-74 years,114,0,69.5
2113,NSW,Battery Electric Vehicle,180, $500-$649, 35-44 years,152,574.5,39.5
2113,NSW,Battery Electric Vehicle,180, Negative/Nil income, 25-34 years,461,0,29.5
2113,NSW,Battery Electric Vehicle,180, $500-$649, 25-34 years,270,574.5,29.5
2113,NSW,Battery Electric Vehicle,180," $1,500-$1,749", 45-54 years,218,1624.5,49.5
2113,NSW,Battery Electric Vehicle,180," $1,750-$1,999", 75-84 years,17,1874.5,79.5
2113,NSW,Battery Electric Vehicle,180, $1-$149, 55-64 years,89,75.0,59.5
2113,NSW,Battery Electric Vehicle,180," $1,500-$1,749", 25-34 years,685,1624.5,29.5
2113,NSW,Battery Electric Vehicle,180, $300-$399, 65-74 years,198,349.5,69.5
2113,NSW,Battery Electric Vehicle,180," $1,250-$1,499", 20-24 years,127,1374.5,22.0
2113,NSW,Battery Electric Vehicle,180," $3,000-$3499", 55-64 years,70,3249.5,59.5
2113,NSW,Battery Electric Vehicle,180," $1,500-$1,749", 55-64 years,175,1624.5,59.5
2113,NSW,Battery Electric Vehicle,180, Negative/Nil income, 15-19 years,603,0,17.0
2113,NSW,Battery Electric Vehicle,180, Negative/Nil income, 75-84 years,118,0,79.5
2113,NSW,Battery Electric Vehicle,180," $1,000-$1,249", 35-44 years,317,1124.5,39.5
2113,NSW,Battery Electric Vehicle,180, Not stated, 75-84 years,74,0,79.5
2113,NSW,Battery Electric Vehicle,180," $3,000-$3499", 85 years and over,3,3249.5,85+
2113,NSW,Battery Electric Vehicle,180," $1,000-$1,249", 85 years and over,31,1124.5,85+
2113,NSW,Battery Electric Vehicle,180," $1,000-$1,249", 20-24 years,218,1124.5,22.0
2113,NSW,Battery Electric Vehicle,180, $500-$649, 75-84 years,121,574.5,79.5
2113,NSW,Battery Electric Vehicle,180, $500-$649, 15-19 years,63,574.5,17.0
2113,NSW,Battery Electric Vehicle,180," $2,000-$2,999", 85 years and over,4,2499.5,85+
2113,NSW,Battery Electric Vehicle,180," $1,750-$1,999", 45-54 years,195,1874.5,49.5
2113,NSW,Battery Electric Vehicle,180, Not stated, 25-34 years,366,0,29.5
2113,NSW,Battery Electric Vehicle,180, $1-$149, 15-19 years,251,75.0,17.0
2113,NSW,Battery Electric Vehicle,180," $1,750-$1,999", 25-34 years,496,1874.5,29.5
2113,NSW,Battery Electric Vehicle,180, $650-$799, 25-34 years,348,724.5,29.5
2113,NSW,Battery Electric Vehicle,180, $300-$399, 85 years and over,85,349.5,85+
2030,NSW,Battery Electric Vehicle,179, Not stated, 20-24 years,42,0,22.0
2030,NSW,Battery Electric Vehicle,179, $300-$399, 45-54 years,30,349.5,49.5
2030,NSW,Battery Electric Vehicle,179," $3,000-$3499", 65-74 years,68,3249.5,69.5
2030,NSW,Battery Electric Vehicle,179," $1,000-$1,249", 55-64 years,119,1124.5,59.5
2030,NSW,Battery Electric Vehicle,179, Total, 15-19 years,1119,0,17.0
2030,NSW,Battery Electric Vehicle,179," $2,000-$2,999", 85 years and over,25,2499.5,85+
2030,NSW,Battery Electric Vehicle,179," $1,750-$1,999", 45-54 years,117,1874.5,49.5
2030,NSW,Battery Electric Vehicle,179, $1-$149, 85 years and over,11,75.0,85+
2030,NSW,Battery Electric Vehicle,179, $400-$499, 25-34 years,31,449.5,29.5
2030,NSW,Battery Electric Vehicle,179, $650-$799, 25-34 years,38,724.5,29.5
2030,NSW,Battery Electric Vehicle,179," $1,500-$1,749", 85 years and over,10,1624.5,85+
2030,NSW,Battery Electric Vehicle,179, Not stated, 75-84 years,77,0,79.5
2030,NSW,Battery Electric Vehicle,179, Negative/Nil income, 45-54 years,151,0,49.5
2030,NSW,Battery Electric Vehicle,179, $500-$649, 65-74 years,68,574.5,69.5
2030,NSW,Battery Electric Vehicle,179," $1,750-$1,999", 35-44 years,104,1874.5,39.5
2030,NSW,Battery Electric Vehicle,179, Negative/Nil income, 55-64 years,94,0,59.5
2030,NSW,Battery Electric Vehicle,179," $1,500-$1,749", 75-84 years,45,1624.5,79.5
2030,NSW,Battery Electric Vehicle,179," $3,500 or more", 25-34 years,87,3500+,29.5
2030,NSW,Battery Electric Vehicle,179, $150-$299, 85 years and over,13,224.5,85+
2030,NSW,Battery Electric Vehicle,179, $800-$999, 65-74 years,84,899.5,69.5
2030,NSW,Battery Electric Vehicle,179, $500-$649, 15-19 years,23,574.5,17.0
2030,NSW,Battery Electric Vehicle,179," $2,000-$2,999", 35-44 years,252,2499.5,39.5
2030,NSW,Battery Electric Vehicle,179, $500-$649, 75-84 years,45,574.5,79.5
2030,NSW,Battery Electric Vehicle,179, Not stated, 65-74 years,70,0,69.5
2030,NSW,Battery Electric Vehicle,179, Not stated, 25-34 years,97,0,29.5
2030,NSW,Battery Electric Vehicle,179," $3,000-$3499", 75-84 years,27,3249.5,79.5
2030,NSW,Battery Electric Vehicle,179, Negative/Nil income, 75-84 years,62,0,79.5
2030,NSW,Battery Electric Vehicle,179, Negative/Nil income, 15-19 years,647,0,17.0
2030,NSW,Battery Electric Vehicle,179," $1,500-$1,749", 45-54 years,139,1624.5,49.5
2030,NSW,Battery Electric Vehicle,179," $1,250-$1,499", 15-19 years,4,1374.5,17.0
2030,NSW,Battery Electric Vehicle,179," $1,500-$1,749", 25-34 years,143,1624.5,29.5
2030,NSW,Battery Electric Vehicle,179, $400-$499, 75-84 years,64,449.5,79.5
2030,NSW,Battery Electric Vehicle,179, $800-$999, 20-24 years,70,899.5,22.0
2030,NSW,Battery Electric Vehicle,179, Total, 55-64 years,1825,0,59.5
2030,NSW,Battery Electric Vehicle,179, $300-$399, 35-44 years,24,349.5,39.5
2030,NSW,Battery Electric Vehicle,179, Not stated, 45-54 years,140,0,49.5
2030,NSW,Battery Electric Vehicle,179, $800-$999, 45-54 years,92,899.5,49.5
2030,NSW,Battery Electric Vehicle,179," $3,500 or more", 75-84 years,104,3500+,79.5
2030,NSW,Battery Electric Vehicle,179, Negative/Nil income, 85 years and over,30,0,85+
2030,NSW,Battery Electric Vehicle,179, Negative/Nil income, 20-24 years,110,0,22.0
2030,NSW,Battery Electric Vehicle,179," $1,750-$1,999", 20-24 years,13,1874.5,22.0
2030,NSW,Battery Electric Vehicle,179, $300-$399, 15-19 years,48,349.5,17.0
2030,NSW,Battery Electric Vehicle,179," $2,000-$2,999", 55-64 years,236,2499.5,59.5
2030,NSW,Battery Electric Vehicle,179, $400-$499, 55-64 years,40,449.5,59.5
2030,NSW,Battery Electric Vehicle,179," $1,000-$1,249", 25-34 years,135,1124.5,29.5
2030,NSW,Battery Electric Vehicle,179, Total, 35-44 years,1698,0,39.5
2030,NSW,Battery Electric Vehicle,179, $1-$149, 65-74 years,26,75.0,69.5
2030,NSW,Battery Electric Vehicle,179, $150-$299, 25-34 years,25,224.5,29.5
2030,NSW,Battery Electric Vehicle,179," $1,250-$1,499", 55-64 years,102,1374.5,59.5
2030,NSW,Battery Electric Vehicle,179," $2,000-$2,999", 65-74 years,134,2499.5,69.5
2030,NSW,Battery Electric Vehicle,179," $3,000-$3499", 25-34 years,48,3249.5,29.5
2030,NSW,Battery Electric Vehicle,179, $150-$299, 45-54 years,32,224.5,49.5
2030,NSW,Battery Electric Vehicle,179," $1,000-$1,249", 15-19 years,7,1124.5,17.0
2030,NSW,Battery Electric Vehicle,179, $300-$399, 75-84 years,55,349.5,79.5
2030,NSW,Battery Electric Vehicle,179," $1,500-$1,749", 55-64 years,99,1624.5,59.5
2030,NSW,Battery Electric Vehicle,179," $2,000-$2,999", 15-19 years,9,2499.5,17.0
2030,NSW,Battery Electric Vehicle,179, Negative/Nil income, 65-74 years,99,0,69.5
2030,NSW,Battery Electric Vehicle,179," $3,000-$3499", 45-54 years,132,3249.5,49.5
2030,NSW,Battery Electric Vehicle,179, Not stated, 35-44 years,113,0,39.5
2030,NSW,Battery Electric Vehicle,179, $150-$299, 55-64 years,32,224.5,59.5
2030,NSW,Battery Electric Vehicle,179," $2,000-$2,999", 45-54 years,243,2499.5,49.5
2030,NSW,Battery Electric Vehicle,179, Negative/Nil income, 35-44 years,101,0,39.5
2030,NSW,Battery Electric Vehicle,179, $800-$999, 25-34 years,78,899.5,29.5
2030,NSW,Battery Electric Vehicle,179, $500-$649, 85 years and over,24,574.5,85+
2030,NSW,Battery Electric Vehicle,179," $1,500-$1,749", 20-24 years,36,1624.5,22.0
2030,NSW,Battery Electric Vehicle,179, $500-$649, 35-44 years,39,574.5,39.5
2030,NSW,Battery Electric Vehicle,179, $150-$299, 75-84 years,25,224.5,79.5
2030,NSW,Battery Electric Vehicle,179, $150-$299, 15-19 years,68,224.5,17.0
2030,NSW,Battery Electric Vehicle,179, $500-$649, 20-24 years,62,574.5,22.0
2030,NSW,Battery Electric Vehicle,179, Total, 65-74 years,1391,0,69.5
2030,NSW,Battery Electric Vehicle,179, Not stated, 55-64 years,93,0,59.5
2030,NSW,Battery Electric Vehicle,179," $2,000-$2,999", 25-34 years,198,2499.5,29.5
2030,NSW,Battery Electric Vehicle,179," $1,500-$1,749", 35-44 years,90,1624.5,39.5
2030,NSW,Battery Electric Vehicle,179, Total, 75-84 years,814,0,79.5
2030,NSW,Battery Electric Vehicle,179, $400-$499, 20-24 years,47,449.5,22.0
2030,NSW,Battery Electric Vehicle,179, $800-$999, 75-84 years,42,899.5,79.5
2030,NSW,Battery Electric Vehicle,179," $1,250-$1,499", 25-34 years,134,1374.5,29.5
2030,NSW,Battery Electric Vehicle,179," $3,500 or more", 35-44 years,455,3500+,39.5
2030,NSW,Battery Electric Vehicle,179, $150-$299, 65-74 years,40,224.5,69.5
2030,NSW,Battery Electric Vehicle,179, $400-$499, 85 years and over,43,449.5,85+
2030,NSW,Battery Electric Vehicle,179, $650-$799, 35-44 years,51,724.5,39.5
2030,NSW,Battery Electric Vehicle,179, $1-$149, 25-34 years,14,75.0,29.5
2030,NSW,Battery Electric Vehicle,179, Total, 85 years and over,428,0,85+
2030,NSW,Battery Electric Vehicle,179, $500-$649, 55-64 years,60,574.5,59.5
2030,NSW,Battery Electric Vehicle,179," $1,500-$1,749", 65-74 years,90,1624.5,69.5
2030,NSW,Battery Electric Vehicle,179, $1-$149, 20-24 years,47,75.0,22.0
2030,NSW,Battery Electric Vehicle,179," $3,500 or more", 55-64 years,514,3500+,59.5
2030,NSW,Battery Electric Vehicle,179," $3,500 or more", 45-54 years,779,3500+,49.5
2030,NSW,Battery Electric Vehicle,179," $1,250-$1,499", 35-44 years,84,1374.5,39.5
2030,NSW,Battery Electric Vehicle,179, Total, 20-24 years,837,0,22.0
2030,NSW,Battery Electric Vehicle,179, Not stated, 15-19 years,62,0,17.0
2030,NSW,Battery Electric Vehicle,179, Not stated, 85 years and over,97,0,85+
2030,NSW,Battery Electric Vehicle,179, $400-$499, 35-44 years,38,449.5,39.5
2030,NSW,Battery Electric Vehicle,179," $1,750-$1,999", 65-74 years,81,1874.5,69.5
2030,NSW,Battery Electric Vehicle,179, $150-$299, 20-24 years,106,224.5,22.0
2030,NSW,Battery Electric Vehicle,179, $500-$649, 45-54 years,58,574.5,49.5
2030,NSW,Battery Electric Vehicle,179, $650-$799, 85 years and over,16,724.5,85+
2030,NSW,Battery Electric Vehicle,179," $1,000-$1,249", 75-84 years,58,1124.5,79.5
2030,NSW,Battery Electric Vehicle,179," $1,000-$1,249", 35-44 years,102,1124.5,39.5
2030,NSW,Battery Electric Vehicle,179, $400-$499, 15-19 years,31,449.5,17.0
2030,NSW,Battery Electric Vehicle,179, $300-$399, 55-64 years,47,349.5,59.5
2030,NSW,Battery Electric Vehicle,179, $650-$799, 45-54 years,91,724.5,49.5
2030,NSW,Battery Electric Vehicle,179, Negative/Nil income, 25-34 years,71,0,29.5
2030,NSW,Battery Electric Vehicle,179," $2,000-$2,999", 20-24 years,23,2499.5,22.0
2030,NSW,Battery Electric Vehicle,179, $650-$799, 65-74 years,68,724.5,69.5
2030,NSW,Battery Electric Vehicle,179, $800-$999, 85 years and over,25,899.5,85+
2030,NSW,Battery Electric Vehicle,179," $1,250-$1,499", 75-84 years,54,1374.5,79.5
2030,NSW,Battery Electric Vehicle,179," $3,000-$3499", 55-64 years,98,3249.5,59.5
2030,NSW,Battery Electric Vehicle,179, $1-$149, 45-54 years,27,75.0,49.5
2030,NSW,Battery Electric Vehicle,179, $500-$649, 25-34 years,43,574.5,29.5
2030,NSW,Battery Electric Vehicle,179," $1,250-$1,499", 65-74 years,73,1374.5,69.5
2030,NSW,Battery Electric Vehicle,179, $150-$299, 35-44 years,25,224.5,39.5
2030,NSW,Battery Electric Vehicle,179, $1-$149, 55-64 years,23,75.0,59.5
2030,NSW,Battery Electric Vehicle,179, $650-$799, 15-19 years,22,724.5,17.0
2030,NSW,Battery Electric Vehicle,179," $1,000-$1,249", 20-24 years,87,1124.5,22.0
2030,NSW,Battery Electric Vehicle,179, $650-$799, 75-84 years,33,724.5,79.5
2030,NSW,Battery Electric Vehicle,179, Total, 45-54 years,2315,0,49.5
2030,NSW,Battery Electric Vehicle,179, $300-$399, 20-24 years,65,349.5,22.0
2030,NSW,Battery Electric Vehicle,179," $1,750-$1,999", 85 years and over,12,1874.5,85+
2030,NSW,Battery Electric Vehicle,179, $400-$499, 45-54 years,46,449.5,49.5
2030,NSW,Battery Electric Vehicle,179," $3,000-$3499", 35-44 years,111,3249.5,39.5
2030,NSW,Battery Electric Vehicle,179, $800-$999, 55-64 years,103,899.5,59.5
2030,NSW,Battery Electric Vehicle,179," $3,500 or more", 65-74 years,257,3500+,69.5
2030,NSW,Battery Electric Vehicle,179, $800-$999, 35-44 years,89,899.5,39.5
2030,NSW,Battery Electric Vehicle,179, $300-$399, 85 years and over,19,349.5,85+
2030,NSW,Battery Electric Vehicle,179, $300-$399, 65-74 years,63,349.5,69.5
2030,NSW,Battery Electric Vehicle,179," $1,000-$1,249", 85 years and over,16,1124.5,85+
2030,NSW,Battery Electric Vehicle,179," $1,750-$1,999", 25-34 years,89,1874.5,29.5
2030,NSW,Battery Electric Vehicle,179, $650-$799, 20-24 years,54,724.5,22.0
2030,NSW,Battery Electric Vehicle,179, $1-$149, 15-19 years,163,75.0,17.0
2030,NSW,Battery Electric Vehicle,179," $3,000-$3499", 20-24 years,5,3249.5,22.0
2030,NSW,Battery Electric Vehicle,179, $300-$399, 25-34 years,26,349.5,29.5
2030,NSW,Battery Electric Vehicle,179," $2,000-$2,999", 75-84 years,61,2499.5,79.5
2030,NSW,Battery Electric Vehicle,179," $1,250-$1,499", 45-54 years,91,1374.5,49.5
2030,NSW,Battery Electric Vehicle,179, Total, 25-34 years,1264,0,29.5
2030,NSW,Battery Electric Vehicle,179," $3,000-$3499", 85 years and over,17,3249.5,85+
2030,NSW,Battery Electric Vehicle,179, $1-$149, 75-84 years,21,75.0,79.5
2030,NSW,Battery Electric Vehicle,179," $1,250-$1,499", 20-24 years,53,1374.5,22.0
2030,NSW,Battery Electric Vehicle,179," $1,000-$1,249", 65-74 years,104,1124.5,69.5
2030,NSW,Battery Electric Vehicle,179," $1,750-$1,999", 55-64 years,100,1874.5,59.5
2030,NSW,Battery Electric Vehicle,179," $3,500 or more", 85 years and over,41,3500+,85+
2030,NSW,Battery Electric Vehicle,179," $3,500 or more", 20-24 years,15,3500+,22.0
2030,NSW,Battery Electric Vehicle,179," $1,750-$1,999", 75-84 years,44,1874.5,79.5
2030,NSW,Battery Electric Vehicle,179, $1-$149, 35-44 years,19,75.0,39.5
2030,NSW,Battery Electric Vehicle,179, $400-$499, 65-74 years,63,449.5,69.5
2030,NSW,Battery Electric Vehicle,179, $800-$999, 15-19 years,17,899.5,17.0
2030,NSW,Battery Electric Vehicle,179," $1,250-$1,499", 85 years and over,20,1374.5,85+
2030,NSW,Battery Electric Vehicle,179, $650-$799, 55-64 years,64,724.5,59.5
2030,NSW,Battery Electric Vehicle,179," $1,000-$1,249", 45-54 years,147,1124.5,49.5
4069,QLD,Battery Electric Vehicle,176," $1,250-$1,499", 65-74 years,214,1374.5,69.5
4069,QLD,Battery Electric Vehicle,176," $2,000-$2,999", 55-64 years,671,2499.5,59.5
4069,QLD,Battery Electric Vehicle,176, $300-$399, 15-19 years,144,349.5,17.0
4069,QLD,Battery Electric Vehicle,176," $1,000-$1,249", 20-24 years,152,1124.5,22.0
4069,QLD,Battery Electric Vehicle,176, Not stated, 45-54 years,142,0,49.5
4069,QLD,Battery Electric Vehicle,176, $1-$149, 55-64 years,109,75.0,59.5
4069,QLD,Battery Electric Vehicle,176, $500-$649, 25-34 years,104,574.5,29.5
4069,QLD,Battery Electric Vehicle,176, Negative/Nil income, 20-24 years,171,0,22.0
4069,QLD,Battery Electric Vehicle,176, $400-$499, 45-54 years,127,449.5,49.5
4069,QLD,Battery Electric Vehicle,176, Negative/Nil income, 15-19 years,1201,0,17.0
4069,QLD,Battery Electric Vehicle,176, $300-$399, 85 years and over,59,349.5,85+
4069,QLD,Battery Electric Vehicle,176," $3,500 or more", 85 years and over,28,3500+,85+
4069,QLD,Battery Electric Vehicle,176," $1,000-$1,249", 25-34 years,234,1124.5,29.5
4069,QLD,Battery Electric Vehicle,176," $3,000-$3499", 35-44 years,321,3249.5,39.5
4069,QLD,Battery Electric Vehicle,176," $3,000-$3499", 45-54 years,409,3249.5,49.5
4069,QLD,Battery Electric Vehicle,176, $500-$649, 85 years and over,104,574.5,85+
4069,QLD,Battery Electric Vehicle,176, Negative/Nil income, 75-84 years,142,0,79.5
4069,QLD,Battery Electric Vehicle,176," $3,500 or more", 75-84 years,63,3500+,79.5
4069,QLD,Battery Electric Vehicle,176," $2,000-$2,999", 75-84 years,75,2499.5,79.5
